"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15654245","","","","0"
"2002","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15822037","","","","0"
"2003","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","15963900","","","","0"
"2004","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16112598","","","","0"
"2005","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16263177","","","","0"
"2006","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16426431","","","","0"
"2007","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16590033","","","","0"
"2008","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16772907","","","","0"
"2009","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","16965894","","","","0"
"2010","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17157442","","","","0"
"2011","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17326070","","","","0"
"2012","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17506006","","","","0"
"2013","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17683563","","","","0"
"2014","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17857434","","","","0"
"2015","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","17993925","","","","0"
"2016","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18196277","","","","0"
"2017","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18402888","","","","0"
"2018","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18647430","","","","0"
"2019","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","18902984","","","","0"
"2020","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","19099637","","","","0"
"2021","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","19197069","","","","0"
"2022","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","19539367","","","","0"
"2023","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","20076507","","","","0"
"2024","Canada","2016A000011124","Women+","All ages","Persons","249","units","0","v466670","1.3.1","20650344","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","897314","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","879950","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","871480","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","865968","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","862260","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","857116","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","858401","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","861724","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","867487","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","872638","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","878754","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","887275","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","895230","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","900118","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","899433","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","897446","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","905766","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","911798","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","924420","","","","0"
"1990","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","942343","","","","0"
"1991","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","956232","","","","0"
"1992","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","972865","","","","0"
"1993","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","982054","","","","0"
"1994","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","980281","","","","0"
"1995","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","967307","","","","0"
"1996","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","956161","","","","0"
"1997","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","933588","","","","0"
"1998","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","912765","","","","0"
"1999","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","892108","","","","0"
"2000","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","874519","","","","0"
"2001","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","856368","","","","0"
"2002","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","841774","","","","0"
"2003","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","832313","","","","0"
"2004","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","831426","","","","0"
"2005","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","831846","","","","0"
"2006","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","839557","","","","0"
"2007","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","854461","","","","0"
"2008","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","876264","","","","0"
"2009","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","895907","","","","0"
"2010","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","915194","","","","0"
"2011","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","926890","","","","0"
"2012","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","937020","","","","0"
"2013","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","940414","","","","0"
"2014","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","942449","","","","0"
"2015","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","942741","","","","0"
"2016","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","949586","","","","0"
"2017","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","950280","","","","0"
"2018","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","951706","","","","0"
"2019","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","950115","","","","0"
"2020","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","945247","","","","0"
"2021","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","928607","","","","0"
"2022","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","921051","","","","0"
"2023","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","914872","","","","0"
"2024","Canada","2016A000011124","Women+","0 to 4 years","Persons","249","units","0","v466886","1.3.7","913649","","","","0"
"1971","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","1108326","","","","0"
"1972","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","1068703","","","","0"
"1973","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","1017625","","","","0"
"1974","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","972430","","","","0"
"1975","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","943977","","","","0"
"1976","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","931028","","","","0"
"1977","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","915179","","","","0"
"1978","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","903489","","","","0"
"1979","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","890434","","","","0"
"1980","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","882093","","","","0"
"1981","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","873100","","","","0"
"1982","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","873776","","","","0"
"1983","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","874791","","","","0"
"1984","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","880391","","","","0"
"1985","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","884379","","","","0"
"1986","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","890322","","","","0"
"1987","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","898889","","","","0"
"1988","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","911934","","","","0"
"1989","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","926131","","","","0"
"1990","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","936252","","","","0"
"1991","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","943493","","","","0"
"1992","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","950345","","","","0"
"1993","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","953369","","","","0"
"1994","Canada","2016A000011124","Women+","5 to 9 years","Persons","249","units","0","v466700","1.3.13","959727","","","","0"
